production_id	level	changed	split	sentence_text_from	sentence_text_to
2	ORI->STR	S	N	Se a idéia for aprovada, os estudantes receberão dois conjuntos anuais, completados por calçado, meias, calça e camiseta.	Se a idéia for aprovada, os alunos receberão dois conjuntos anuais, completados com calçado, meias, calça e camiseta.
2	ORI->STR	S	N	Na Federação das Associações de Municípios do RS (Famurs) e na Secretaria Estadual de Educação (Sec), a preocupação reside em outro ponto.	A preocupação da Federação das Associações de Municípios do RS (Famurs) e da Secretaria Estadual de Educação (Sec) é outra.
2	ORI->STR	S	N	Eles se inquietam com a fonte para custear os gastos milionários com a medida.	A preocupação é com o dinheiro para pagar os gastos de milhões de reais com os bonés.
2	ORI->STR	S	N	Não fosse o aspecto financeiro, o projeto teria o apoio incondicional de Balzano e do presidente da Famurs, Flávio Luiz Lammel.	Se não fosse o problema de dinheiro, o projeto teria o apoio total de Balzano e do presidente da Famurs.
2	ORI->STR	S	N	O foco principal da resistência vem dos próprios estudantes:	A principal resistência vem dos próprios alunos:
4	ORI->STR	S	N	Blitze, barreiras e operações em profusão foram insuficientes para conter um crescimento de 11,12% em relação a março de 2006.	Controles policiais, barreiras e operações em grande quantidade foram pouco para conter um crescimento de 11,12% no roubo quando comparado com março de 2006.
5	ORI->STR	S	N	Rigotto, lembra Moura, também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.	Moura lembra que Rigotto também provocou incertezas nos aliados quando assumiu que buscaria a reeleição apenas no final de abril.
5	ORI->STR	S	N	A regra obriga as legendas a fechar nos Estados apenas coligações que não colidam com as nacionais.	A verticalização obriga as legendas a fechar nos Estados apenas as uniões que não se choquem com as nacionais.
5	ORI->STR	S	N	Sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.	Sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.
6	ORI->STR	S	N	Os abusos com veículos particulares e a formação de servidores em alguns setores foram pontos cruciais de relatório sobre os gastos da Assembléia.	O uso impróprio de veículos particulares e a formação de servidores em alguns setores foram pontos importantes do relatório sobre os gastos da Assembléia.
6	ORI->STR	S	N	O relatório produzido pela comissão criada para revisar processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.	O relatório da comissão criada com o objetivo de examinar os processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.
6	ORI->STR	S	N	Um deles se refere ao fato de cada deputado ter três carros cadastrados para fins de indenização por uso de carro particular.	Um deles é o fato de cada deputado ter três carros registrados com o objetivo de receber de volta dinheiro por uso de carro particular.
6	ORI->STR	S	N	Outra questão destacada no relatório se refere à qualificação dos servidores.	Outro tema destacado no relatório é a preparação dos servidores.
6	ORI->STR	S	N	Em relação às diárias, por exemplo, quando o valor recebido com elas extrapola 50% do salário dos deputados, é preciso fazer o recolhimento de INSS.	Por exemplo, no caso das diárias, quando o valor recebido ultrapassa 50% do salário dos deputados, é preciso pagar o INSS.
6	ORI->STR	S	N	Os problemas que podem surgir em um cenário no qual funções são exercidas por pessoas sem capacidade também foram abordados pela comissão.	A comissão também tratou dos problemas que podem surgir quando as funções são exercidas por pessoas sem preparação.
6	ORI->STR	S	N	-- Ou a Assembléia errou ao avaliar que ele era capaz ou existem na Casa práticas que permitem que pessoas ocupem cargos sem capacidade para eles.	-- A Assembléia errou quando avaliou que ele era capaz ou na Assembléia existem práticas que permitem que pessoas ocupem cargos sem preparação para eles.
7	ORI->STR	S	N	A mudança progressiva pode influenciar indiretamente uma maior incidência de fenômenos como ondas de calor, tempestades e secas.	A mudança gradual pode causar indiretamente ondas de calor, tempestades e secas.
9	ORI->STR	S	N	Viagens de carro ficam mais agradáveis quando os ocupantes podem fazer algo mais do que apreciar a paisagem.	Quando os passageiros podem fazer algo mais do que apreciar a paisagem, as viagens de carro ficam mais agradáveis.
10	ORI->STR	S	N	O nevoeiro não se restringiu à Capital:	A neblina não ficou só na Capital:
10	ORI->STR	S	N	Cobriu cidades como Santa Maria, Santo Ângelo e Pelotas, segundo a Central de Meteorologia.	A Central de Meteorologia afirma que a neblina cobriu as cidades de Santa Maria, Santo Ângelo e Pelotas.
10	ORI->STR	S	N	Pelo menos até sexta-feira, os gaúchos deverão se deparar com a cerração ao acordar.	Os gaúchos deverão ver neblina ao acordar pelo menos até sexta-feira.
10	ORI->STR	S	N	Durante as tardes, alcançarão entre 22º C e 24º C.	As temperaturas chegarão até 22 C e 24 C durante as tardes.
12	ORI->STR	S	N	É a única que ainda corre risco.	É a única que ainda corre risco.
12	ORI->STR	S	N	Os três relatores dos pedidos votaram pela manutenção dos cargos para todos os que fizeram a mudança antes da resolução do TSE.	Os três relatores dos pedidos votaram com o objetivo de que todos os que mudaram de partido antes da resolução do TSE fiquem com seus mandatos.
12	ORI->STR	S	N	No total, 30 deputados que fizeram migração partidária antes dessa data não perdem os mandatos.	no total, 30 deputados que mudaram de partido antes dessa data não perdem os mandatos.
12	ORI->STR	S	N	Pela decisão do STF, nos casos de mudança de partido depois de 27 de março, as legendas terão de encaminhar à corte eleitoral um pedido de investigação para comprovar o ato de infidelidade.	A decisão do STF afirma que, nos casos de mudança de partido depois de 27 de março, os partidos terão de enviar ao TSE um pedido de investigação para comprovar a infidelidade.
12	ORI->STR	S	N	Dois ministros foram radicais pela fidelidade.	Dois ministros defenderam completamente a fidelidade.
12	ORI->STR	S	N	Já os ministros Eros Grau, Joaquim Barbosa e Ricardo Lewandowski tiveram parecer radicalmente contrários.	Os ministros Eros Grau, Joaquim Barbosa e Ricardo Lewandowski deram parecer completamente contrário.
12	ORI->STR	S	N	Para eles, não há previsão na Constituição de perda de mandato para mudanças de legenda.	Os ministros dizem que a Constituição não prevê perda de mandato para mudanças de partido.
13	ORI->STR	S	N	Mas esse não será o único a passar por análise antes que o clube decida erguer sua nova casa, após quase 53 anos no Olímpico.	Mas esse não será o único a passar por análise antes que o Grêmio decida construir seu novo estádio, após quase 53 anos no Olímpico.
14	ORI->STR	S	N	Quem estava torcendo para o Cristo Redentor se tornar uma das novas maravilhas do mundo tem hoje a última chance de dar uma forcinha para o candidato brasileiro.	As pessoas que estão torcendo para o Cristo Redentor se tornar uma das novas maravilhas do mundo têm hoje a última chance de votar nele.
17	ORI->STR	S	N	-- A importância dele é ter mantido viva a ópera, que estava moribunda -- diz Chaves.	Chave diz que a importância de Pavarotti é ter mantido a ópera viva.
17	ORI->STR	S	N	Outro companheiro de palco, José Carreras, o definiu como "uma das maiores vozes da história".	José carreras o definiu como "uma das maiores vozes da história".
17	ORI->STR	S	N	Com tanto reconhecimento e prestígio, Pavarotti teve um fim sereno.	Pavarotti teve um fim tranqüilo.
18	ORI->STR	S	N	Desde a invasão do país, em 2003, pouco mais de 3 mil já perderam a vida.	Um pouco mais de 3 mil soldados já morreram desde a invasão do Iraque em 2003.
19	ORI->STR	S	N	-- A cada três meses, ele (Mercúrio) passa entre a Terra e o Sol.	-- Mercúrio passa entre a Terra e o Sol a cada três meses.
19	ORI->STR	S	N	Quando isso ocorre, chama-se de conjunção inferior.	Isso se chama conjunção inferior.
19	ORI->STR	S	N	Apenas na costa oeste dos Estados Unidos e do Canadá e no extremo leste da Austrália a passagem poderá ser observada por toda a extensão do disco solar -- de cima para baixo.	Na costa oeste dos Estados Unidos e do Canadá e no extremo leste da Austrália, o fenômeno poderá ser observado em toda a extensão do disco solar, de cima para baixo.
20	ORI->STR	S	N	Não foi à toa que o Planalto reabriu o balcão de negociações.	Não foi à toa que o governo começou novamente a negociar com os senadores.
23	ORI->STR	S	N	A prefeitura espera a resolução de problemas burocráticos para que o material para a reconstrução do monumento histórico chegue da Europa.	A prefeitura espera a solução de problemas burocráticos para que o material para consertar a fonte chegue da Europa.
28	ORI->STR	S	N	-- E, como o Riquelme, é preciso ser muito rápido -- finaliza.	E é preciso ser muito rápido, como o Riquelme -- diz o sargento.
29	ORI->STR	S	N	-- Se vão brincar de ser alarmistas, podem começar a se divertir.	-- Se vão brincar de divulgar boatos assustadores, podem começar a se divertir.
30	ORI->STR	S	N	Colada à centenária parede do Mosteiro da Luz, a fila não é longa.	A fila que estava perto da parede do Mosteiro da Luz não era longa.
30	ORI->STR	S	N	A maioria delas inacreditável aos olhos da ciência.	A maioria delas é exagerada aos olhos da ciência.
30	ORI->STR	S	N	Recebeu seis pílulas.	Recebeu seis pílulas.
30	ORI->STR	S	N	Ela própria é uma devota de Frei Galvão:	Ela mesma é muito apegada a Frei Galvão:
31	ORI->STR	S	N	Cada participante foi acompanhado por três funcionários da equipe durante o desafio.	Três funcionários da equipe acompanharam cada participante durante do desafio.
33	ORI->STR	S	N	Para preparar o banquete, Breda contou com a ajuda de 120 confeiteiros mirins.	Cento e vinte confeiteiros mirins ajudaram Breda a preparar a refeição.
33	ORI->STR	S	N	É para que outras crianças repitam o discurso de Maximiliano que a Secretaria Municipal do Meio Ambiente (SMAM) promoveu a atividade.	A Secretaria Municipal do Meio Ambiente promoveu a atividade com o objetivo de ensinar outras crianças a repetirem o discurso de Maximiliano.
33	ORI->STR	S	N	Alimentos inapropriados jogados em jaulas provocam problemas gastrointestinais e adoecem os bichos.	Alimentos não apropriados provocam problemas digestivos e adoecem os bichos.
34	ORI->STR	S	N	No Estado, o La Niña cria um cenário diferente daquele que transtorna a rotina dos gaúchos nos últimos dias:	No Estado, La Niña cria um cenário diferente do cenário dos últimos dias.
34	ORI->STR	S	N	Ele reduz o volume de chuvas.	Ele reduz o volume de chuvas.
34	ORI->STR	S	N	Em outras regiões do globo, La Niña também fará suas estripulias.	La Niña também fará suas confusões em outras partes do globo.
36	ORI->STR	S	N	Talvez nem o golpe perfeito provocasse tanta emoção.	Um golpe perfeito não provocaria tanta emoção.
36	ORI->STR	S	N	Prefere se manifestar, com presteza, diante de uma pergunta -- principalmente se for sobre Down.	Ele prefere se manifestar no momento em que lhe fazem uma pergunta, principalmente se for sobre Down.
36	ORI->STR	S	N	Quando ouviu seu nome, não sabia se abraçava Derly ou se recebia a faixa.	No momento em que ouviu seu nome, ele não sabia se abraçava Derly ou se recebia a faixa.
37	ORI->STR	S	N	Afinal, a chance de enfrentar a reprovação de alguém é menor.	Com isso, a chance de enfrentar a censura de alguém é menor.
37	ORI->STR	S	N	E com eles amarrados a coleiras, do alto de uma duna a cerca de 50 metros do mar, tomava chimarrão às 19h de ontem.	Pandolfo tomava chimarrão às 19h de ontem, no alto de um monte de areia, com os dois poodles amarrados a coleiras.
39	ORI->STR	S	N	A dupla foi autuada por dano qualificado contra o patrimônio público.	A polícia acusou os amigos por dano qualificado contra o patrimônio público.
41	ORI->STR	S	N	Por trás da mortandade de jovens no trânsito -- como as seis vítimas registradas no estado ao longo do final de semana -- há um desafio para as campanhas de conscientização.	Por trás das muitas mortes de jovens no trânsito, há um desafio para as campanhas de conscientização.
42	ORI->STR	S	N	Palavra por palavra, tentavam chegar a uma linguagem apropriada para o documento.	Os representantes tentavam chegar a uma linguagem apropriada para o documento.
42	ORI->STR	S	N	Depois de um dia de intensas negociações nos bastidores e de muitos telefonemas entre as delegações e seus respectivos países, o clima dentro do plenário do centro de convenções, onde as delegações conversam, era tranqüilo, segundo um dos debatedores.	O plenário do centro de convenções é o lugar onde as equipes de representantes conversam.
43	ORI->STR	S	N	A principal iniciativa restringe o acesso da população aos debates parlamentares.	A principal iniciativa limita o acesso da população aos debates na Assembléia.
43	ORI->STR	S	N	Somente convidados de deputados, servidores da Assembléia, cadeirantes e representantes da imprensa poderão ficar acomodados nas 160 cadeiras existentes nas duas bancadas próximas à área privativa dos deputados.	Somente convidados de deputados, servidores da Assembléia, pessoas em cadeiras de rodas e representantes da imprensa poderão ficar nas duas bancadas próximas à área reservada aos deputados.
43	ORI->STR	S	N	Segundo o parlamentar, o incidente da invasão do plenário não pode servir como regra para estabelecer restrições.	Raul Pont diz que a invasão do plenário não pode servir de regra para estabelecer limitações.
43	ORI->STR	S	N	Se houver o consenso de que em uma ou outra sessão possa ocorrer um problema, teremos a sensibilidade de tratar individualmente -- destacou Pont.	Se concordarmos que em uma ou outra sessão pode ocorrer um problema, teremos a sensibilidade de tratar o caso separadamente -- destacou Pont.
44	ORI->STR	S	N	Há pouco mais de um ano, ele estava orbitando no espaço.	Há pouco mais de um ano, ele estava em órbita no espaço.
45	ORI->STR	S	N	Segundo Terra, cerca da metade teve o primeiro teste com resultado sugestivo à doença -- com indicação de uma substância reagente à dengue.	Terra diz que o primeiro teste de cerca de metade dessas pessoas apresentou resultado que sugere dengue.
45	ORI->STR	S	N	No Hospital São José, oito pacientes internados sentiam fortes dores de cabeça e tinham febre alta.	No Hospital São José, oito pacientes sentiam dores de cabeça fortes e tinham febre alta.
47	ORI->STR	S	N	Domodilo Pedro Scherer, natural de Cerro Largo, foi escolhido pelo papa Bento XVI como um dos 23 novos "príncipes da Igreja".	O papa Bento XVI escolheu dom Odilo.
47	ORI->STR	S	N	Gaúcho como seu antecessor dom Cláudio Hummes, dom Odilo foi indicado pelo Papa para ser arcebispo de São Paulo em março.	Em março, o papa indicou dom Odilo para ser arcebispo de São Paulo.
47	ORI->STR	S	N	Vai ter direito a voto (em um conclave).	Vai ter direito a voto em reunião para escolher papa.
48	ORI->STR	S	N	Nessa última safra, 2006/2007, os produtores seguraram mais o produto na expectativa de melhores preços.	Na safra 2006/2007, os produtores seguraram o produto na expectativa de melhores preços.
49	ORI->STR	S	N	O novo representante dos advogados na mais alta corte do Estado sairá entre os três nomes definidos na votação de hoje.	O novo representante dos advogados no Tribunal de Justiça será escolhido entre os três nomes definidos na votação de hoje.
50	ORI->STR	S	N	Assim, ele terá para sempre um lugar para brincar e sonhar -- projeta Cardoso.	O bosque será para sempre um lugar onde brincar e sonhar -- projeta Cardoso.
51	ORI->STR	S	N	Serão ao todo 110 bancas na Área Geral, 29 na Área Infantil e Juvenil e 15 na Área Internacional.	Ao todos, serão 110 bancas na Área Geral, 29 na Área Infantil e Juvenil e 15 na Área Internacional.
53	ORI->STR	S	N	Tinha cerca de um metro e meio de altura a pedra que levou o presidente Luiz Inácio Lula da Silva ontem a um terreno terraplenado às margens da Br-285, em Passo Fundo.	A pedra que levou o presidente Luiz Inácio Lula da Silva ontem a um terreno aplanado às margens da Br-285 em Passo Fundo tinha cerca de um metro e meio de altura.
53	ORI->STR	S	N	Desde o início do ano, o petista já lançou cinco inícios de obras entre Rio, São Paulo, Alagoas, Pernambuco e Rio Grande do Sul.	Desde o início do ano, o presidente já lançou cinco inícios de obras no Rio, em São Paulo, Alagoas, Pernambuco e Rio Grande do Sul.
53	ORI->STR	S	N	Ontem, em Passo Fundo, só havia terra vermelha e tendas para receber a comitiva presidencial.	Ontem, em Passo Fundo, só havia terra vermelha e barracas de lona para receber o grupo do presidente.
53	ORI->STR	S	N	Para tornar a visita mais atraente para fotógrafos e cinegrafistas, Lula e o governador Germano Rigotto, usando capacetes, foram convidados a colocar pás de concreto da primeira fundação da indústria.	Com o objetivo de tornar a visita mais agradável para fotógrafos e cinegrafistas, Lula e o governador Germano Rigotto foram convidados a colocar pás de concreto na primeira base da indústria.
53	ORI->STR	S	N	O presidente foi recebido por uma platéia arregimentada por PT, PC do B e PSB, partidos da base do governo.	Uma platéia reunida pelos partidos da base do governo, PT, PC do B e PSB, recebeu o presidente.
55	ORI->STR	S	N	Ao lado dos que ficam, carros militares e policiais.	Os carros militares e policiais ficam.
55	ORI->STR	S	N	Seis funcionários israelenses morreram quando o local foi atingido.	Seis funcionários israelenses morreram no momento em que o foguete atingiu o local.
55	ORI->STR	S	N	De repente, os faróis do carro iluminam o que sobrou de um prédio residencial de três andares.	De repente, os faróis do carro iluminam as sobras de um prédio de apartamentos de três andares.
57	ORI->STR	S	N	-- Nessa hora tem que ser herói, tem que ser herói -- repetia, cortando a rédea e tentando incentivar os demais.	-- nessa hora, tem que ser herói -- repetia, cortando a rédea e tentando incentivar os demais.
58	ORI->STR	S	N	Assim, eles têm mais tempo para brincar com seus presentes.	Com isso, elas têm mais tempo para brincar com eles.
58	ORI->STR	S	N	O homem bonachão, dizem seus opositores, "segue o odor do dinheiro" e "explora seus duendes e os submete a situações de trabalho subumanas".	Os adversários do Papai Noel dizem que ele "segue o odor do dinheiro" e "explora seus duendes e dos faz trabalhar em condições desumanas".
58	ORI->STR	S	N	Para desprestigiar o Papai Noel, tudo vale.	Com o objetivo de desvalorizar o Papai Noel, tudo vale.
59	ORI->STR	S	N	Ao todo, 140 mil itens foram inutilizados entre as 9h15 min e as 11h, na Travessa do Carmo, no pátio do depósito da Smic.	Ao todo, destruíram 140 mil objetos entre as 9h15 min e as 11h, na Travessa do Carmo, no pátio do depósito da Smic.
59	ORI->STR	S	N	Em maio, uma patrola havia esmagado 102 mil itens.	Em maio, uma niveladora destruiu 102 mil objetos.
60	ORI->STR	S	N	"A B2W será capaz de competir com as principais empresas de varejo brasileiras em um mercado estimado em R$ 200 bilhões", assinala o comunicado conjunto divulgado ontem pelas duas companhias.	"A B2W será capaz de competir com as principais empresas de varejo brasileiras, em um mercado calculado em R$ 200 bilhões" -- assinala o aviso que as duas companhias divulgaram ontem.
63	ORI->STR	S	N	As universidades que participam do Projeto Rondon foram selecionadas em um edital do Ministério da Defesa.	O Ministério da Defesa escolheu as universidades participantes do Projeto Rondon.
63	ORI->STR	S	N	No Estado, além da UFPel, participam a Fundação Universidade Federal de Rio Grande e o Centro Universitário Univates.	No estado, além da UFPel, participam a Fundação Universidade Federal do Rio Grande e o Centro Universitário Univates.
64	ORI->STR	S	N	Aguarda definição da Casa Civil da Presidência.	Aguarda definição da Casa Civil da Presidência.
67	ORI->STR	S	N	Isso é possível porque seu computador é equipado com uma tecnologia para acessar a Internet sem fios chamada wi-fi.	Isso é possível porque seu computador tem uma tecnologia de acesso à Internet sem fios chamada wi-fi.
68	ORI->STR	S	N	Países tentam incentivar casais indecisos.	Países tentam incentivar casais que até agora não se decidiram.
68	ORI->STR	S	N	O Instituto Nacional de Estatística da França comemora que o país alcançou, ano passado, a taxa de 2,0.	O Instituto Nacional de Estatística da França comemora a taxa de 2,0 alcançada no ano passado.
68	ORI->STR	S	N	A Alemanha também se esforça para repovoar lares.	A Alemanha também se esforça para encher novamente os lares.
